clump_id,area_pix,area_arcsec2,r_eff_arcsec,x0,y0,area_kpc2,r_eff_kpc,inside,component
0,94,0.037599999999999245,0.10940041919714151,108.25531914893617,42.87234042553192,0.732251576708385,0.48278661543164936,False,outside
1,84,0.033599999999999325,0.10341765891652717,57.26190476190476,46.523809523809526,0.6543524728032376,0.4563845540134773,False,outside
4,44,0.017599999999999644,0.07484820637019035,148.36363636363637,72.61363636363636,0.34275605718264823,0.33030688995328816,False,outside
5,17,0.0067999999999998634,0.046524264916812316,121.82352941176471,17.941176470588236,0.1324284766387505,0.20531267210372928,False,outside
6,35,0.013999999999999718,0.06675581178124479,81.31428571428572,124.28571428571429,0.27264686366801566,0.29459496286008285,True,disk
7,50,0.019999999999999598,0.07978845608028573,104.82,64.92,0.3894955195257367,0.3521083277761741,False,outside
